lat,lon,satelite,data
3.401500,-76.488600,GOES-19,2025-12-09 22:40:00
1.676900,-74.000300,GOES-19,2025-12-09 22:40:00
1.658700,-74.000300,GOES-19,2025-12-09 22:40:00
-3.323400,-43.390900,GOES-19,2025-12-09 22:40:00
-5.156200,-43.123700,GOES-19,2025-12-09 22:40:00
-5.156400,-43.100300,GOES-19,2025-12-09 22:40:00
-5.174900,-43.122400,GOES-19,2025-12-09 22:40:00
3.378800,-51.261800,GOES-19,2025-12-09 22:40:00
-2.216900,-45.438400,GOES-19,2025-12-09 22:40:00
-2.216900,-45.415900,GOES-19,2025-12-09 22:40:00
-2.514000,-45.429800,GOES-19,2025-12-09 22:40:00
-2.625500,-45.403800,GOES-19,2025-12-09 22:40:00
-2.644100,-45.403200,GOES-19,2025-12-09 22:40:00
-2.792500,-45.443200,GOES-19,2025-12-09 22:40:00
-5.175100,-43.099000,GOES-19,2025-12-09 22:40:00
-9.625600,-36.124400,GOES-19,2025-12-09 22:40:00
-9.818900,-47.926700,GOES-19,2025-12-09 22:40:00
